match_id,rival,rival_confederation,peru_score,rival_score,peru_awarded_score,rival_awarded_score,result,shootout_result,awarded_result,tournament_name,tournament_type,official,stadium,city,country,elevation,peru_condition,coach,coach_nationality,date
M0284,Bolivia,CONMEBOL,0,0,0,0,D,,D,Amistoso,Amistoso,False,Estadio Ramón Tahuichi Aguilera Costas,Santa Cruz,Bolivia,416,away,Moisés Barack,Peru,01/05/1985
M0285,Colombia,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio El Campín,Bogota,Colombia,2582,away,Moisés Barack,Peru,26/05/1985
M0286,Venezuela,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Polideportivo de Pueblo Nuevo,San Cristobal,Venezuela,900,away,Moisés Barack,Peru,02/06/1985
M0287,Colombia,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Moisés Barack,Peru,09/06/1985
M0288,Venezuela,CONMEBOL,4,1,4,1,W,,W,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Roberto Chale,Peru,16/06/1985
M0289,Argentina,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Roberto Chale,Peru,23/06/1985
M0290,Argentina,CONMEBOL,2,2,2,2,D,,D,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Roberto Chale,Peru,30/06/1985
M0291,Mexico,CONCACAF,0,0,0,0,D,,D,Amistoso,Amistoso,False,Los Angeles Memorial Coliseum,Los Angeles,United States,93,neutral,Roberto Chale,Peru,20/09/1985
M0292,Mexico,CONCACAF,0,1,0,1,L,,L,Amistoso,Amistoso,False,Spartan Stadium,San Jose,United States,25,neutral,Roberto Chale,Peru,22/09/1985
M0293,Paraguay,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Roberto Chale,Peru,16/10/1985
M0294,Chile,CONMEBOL,2,4,2,4,L,,L,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio Nacional de Chile,Santiago,Chile,520,away,Roberto Chale,Peru,27/10/1985
M0295,Chile,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 1986,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Roberto Chale,Peru,03/11/1985
M0296,China,AFC,1,3,1,3,L,,L,Nehru Cup 1986,Nehru Cup,False,Greenfield International Stadium,Thiruvananthapuram,India,10,neutral,Manuel Mayorga,Peru,28/01/1986
M0297,India,AFC,1,0,1,0,W,,W,Nehru Cup 1986,Nehru Cup,False,Greenfield International Stadium,Thiruvananthapuram,India,10,away,Manuel Mayorga,Peru,30/01/1986
M0298,Brazil,CONMEBOL,0,4,0,4,L,,L,Amistoso,Amistoso,False,Estádio Governador João Castelo,Sao Luis,Brazil,24,away,Manuel Mayorga,Peru,01/04/1986
M0299,Chile,CONMEBOL,1,3,1,3,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Fernando Cuéllar,Peru,19/06/1987
M0300,Chile,CONMEBOL,2,0,2,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Fernando Cuéllar,Peru,21/06/1987
M0301,Chile,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Chile,Santiago,Chile,520,away,Fernando Cuéllar,Peru,24/06/1987
M0302,Argentina,CONMEBOL,1,1,1,1,D,,D,Copa América 1987,Copa América/Sudamericano,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Fernando Cuéllar,Peru,27/06/1987
M0303,Ecuador,CONMEBOL,1,1,1,1,D,,D,Copa América 1987,Copa América/Sudamericano,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,neutral,Fernando Cuéllar,Peru,04/07/1987
M0304,Paraguay,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,José Fernández,Peru,21/09/1988
M0305,Chile,CONMEBOL,0,2,0,2,L,,L,Copa del Pacífico 1988,Copa del Pacífico,False,Estadio Carlos Dittborn,Arica,Chile,2,away,José Fernández,Peru,25/10/1988
M0306,Chile,CONMEBOL,1,1,1,1,D,,D,Copa del Pacífico 1988,Copa del Pacífico,False,Estadio Nacional de Perú,Lima,Peru,154,home,José Fernández,Peru,23/11/1988
M0307,Uruguay,CONMEBOL,0,3,0,3,L,,L,Amistoso,Amistoso,False,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,José Fernández,Peru,14/12/1988
M0308,Chile,CONMEBOL,0,0,0,0,D,,D,Copa Centenario de Armenia,Copa Centenario de Armenia,False,Estadio Centenario de Armenia,Armenia,Colombia,1551,neutral,José Fernández,Peru,01/02/1989
M0309,Colombia,CONMEBOL,0,1,0,1,L,,L,Copa Centenario de Armenia,Copa Centenario de Armenia,False,Estadio Hernán Ramírez,Pereira,Colombia,1411,away,José Fernández,Peru,03/02/1989
M0310,Brazil,CONMEBOL,1,4,1,4,L,,L,Amistoso,Amistoso,False,Estádio Aderaldo Plácido Castelo,Fortaleza,Brazil,16,away,José Macia,Brazil,10/05/1989
M0311,Paraguay,CONMEBOL,1,1,1,1,D,,D,Amistoso,Amistoso,False,Estadio Defensores del Chaco,Asuncion,Paraguay,89,away,José Macia,Brazil,15/05/1989
M0312,Venezuela,CONMEBOL,2,1,2,1,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,José Macia,Brazil,18/05/1989
M0313,Brazil,CONMEBOL,1,1,1,1,D,,D,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,José Macia,Brazil,24/05/1989
M0314,United States,CONCACAF,0,3,0,3,L,,L,Marlboro Cup 1989,Marlboro Cup,False,MetLife Stadium,East Rutherford,United States,1,away,José Macia,Brazil,04/06/1989
M0315,Trinidad and Tobago,CONCACAF,1,2,1,2,L,,L,Amistoso,Amistoso,False,Queen's Park Oval,Port of Spain,Trinidad and Tobago,3,away,José Macia,Brazil,16/06/1989
M0316,Ecuador,CONMEBOL,2,1,2,1,W,,W,Amistoso,Amistoso,False,Queen's Park Oval,Port of Spain,Trinidad and Tobago,3,neutral,José Macia,Brazil,20/06/1989
M0317,Venezuela,CONMEBOL,1,3,1,3,L,,L,Amistoso,Amistoso,False,Polideportivo de Pueblo Nuevo,San Cristobal,Venezuela,900,away,José Macia,Brazil,25/06/1989
M0318,Paraguay,CONMEBOL,2,5,2,5,L,,L,Copa América 1989,Copa América/Sudamericano,True,Arena Fonte Nova,Salvador de Bahia,Brazil,8,neutral,José Macia,Brazil,01/07/1989
M0319,Brazil,CONMEBOL,0,0,0,0,D,,D,Copa América 1989,Copa América/Sudamericano,True,Arena Fonte Nova,Salvador de Bahia,Brazil,8,away,José Macia,Brazil,03/07/1989
M0320,Venezuela,CONMEBOL,1,1,1,1,D,,D,Copa América 1989,Copa América/Sudamericano,True,Arena Fonte Nova,Salvador de Bahia,Brazil,8,neutral,José Macia,Brazil,05/07/1989
M0321,Colombia,CONMEBOL,1,1,1,1,D,,D,Copa América 1989,Copa América/Sudamericano,True,Estadio do Arruda,Recife,Brazil,4,neutral,José Macia,Brazil,09/07/1989
M0322,Chile,CONMEBOL,1,2,1,2,L,,L,Amistoso,Amistoso,False,Estadio Carlos Dittborn,Arica,Chile,2,away,José Macia,Brazil,25/07/1989
M0323,Bolivia,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 1990,FIFA World Cup Qualifiers,True,Estadio Hernando Siles,La Paz,Bolivia,3625,away,José Macia,Brazil,20/08/1989
M0324,Uruguay,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 1990,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,José Macia,Brazil,27/08/1989
M0325,Bolivia,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 1990,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,José Macia,Brazil,10/09/1989
M0326,Uruguay,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 1990,FIFA World Cup Qualifiers,True,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Percy Rojas,Peru,24/09/1989
M0327,Ecuador,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,06/06/1991
M0328,Uruguay,CONMEBOL,1,0,1,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,12/06/1991
M0329,Uruguay,CONMEBOL,0,0,0,0,D,,D,Amistoso,Amistoso,False,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Miguel Company,Peru,20/06/1991
M0330,Ecuador,CONMEBOL,2,2,2,2,D,,D,Amistoso,Amistoso,False,Estadio Monumental Isidro Romero,Guayaquil,Ecuador,4,away,Miguel Company,Peru,25/06/1991
M0331,Paraguay,CONMEBOL,0,1,0,1,L,,L,Copa América 1991,Copa América/Sudamericano,True,Estadio Nacional de Chile,Santiago,Chile,520,neutral,Miguel Company,Peru,06/07/1991
M0332,Chile,CONMEBOL,2,4,2,4,L,,L,Copa América 1991,Copa América/Sudamericano,True,Estadio Municipal de Collao,Concepcion,Chile,12,away,Miguel Company,Peru,08/07/1991
M0333,Venezuela,CONMEBOL,5,1,5,1,W,,W,Copa América 1991,Copa América/Sudamericano,True,Estadio Nacional de Chile,Santiago,Chile,520,neutral,Miguel Company,Peru,12/07/1991
M0334,Argentina,CONMEBOL,2,3,2,3,L,,L,Copa América 1991,Copa América/Sudamericano,True,Estadio Nacional de Chile,Santiago,Chile,520,neutral,Miguel Company,Peru,14/07/1991
M0335,Ecuador,CONMEBOL,1,1,1,1,D,,D,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,24/11/1992
M0336,Venezuela,CONMEBOL,0,0,0,0,D,,D,Amistoso,Amistoso,False,Estadio Cachamay,Puerto Ordaz,Venezuela,82,away,Vladimir Popovic,Yugoslavia,23/01/1993
M0337,Honduras,CONCACAF,1,1,1,1,D,,D,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,27/01/1993
M0338,Belarus,UEFA,1,1,1,1,D,,D,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,30/01/1993
M0339,Romania,UEFA,0,2,0,2,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,03/02/1993
M0340,United States,CONCACAF,0,0,0,0,D,,D,Amistoso,Amistoso,False,Mission Viejo,Mission Viejo,United States,171,away,Vladimir Popovic,Yugoslavia,26/05/1993
M0341,Ecuador,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Olímpico Atahualpa,Quito,Ecuador,2850,away,Vladimir Popovic,Yugoslavia,30/05/1993
M0342,Bolivia,CONMEBOL,1,0,1,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,06/06/1993
M0343,Venezuela,CONMEBOL,3,1,3,1,W,,W,Amistoso,Amistoso,False,Estadio Mariano Melgar,Arequipa,Peru,2335,home,Vladimir Popovic,Yugoslavia,11/06/1993
M0344,Brazil,CONMEBOL,0,0,0,0,D,,D,Copa América 1993,Copa América/Sudamericano,True,Estadio Alejandro Serrano Aguilar,Cuenca,Ecuador,2550,neutral,Vladimir Popovic,Yugoslavia,18/06/1993
M0345,Paraguay,CONMEBOL,1,1,1,1,D,,D,Copa América 1993,Copa América/Sudamericano,True,Estadio Alejandro Serrano Aguilar,Cuenca,Ecuador,2550,neutral,Vladimir Popovic,Yugoslavia,21/06/1993
M0346,Chile,CONMEBOL,1,0,1,0,W,,W,Copa América 1993,Copa América/Sudamericano,True,Estadio Alejandro Serrano Aguilar,Cuenca,Ecuador,2550,neutral,Vladimir Popovic,Yugoslavia,24/06/1993
M0347,Mexico,CONCACAF,2,4,2,4,L,,L,Copa América 1993,Copa América/Sudamericano,True,Estadio Olímpico Atahualpa,Quito,Ecuador,2850,neutral,Vladimir Popovic,Yugoslavia,27/06/1993
M0348,Uruguay,CONMEBOL,1,2,1,2,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,13/07/1993
M0349,Uruguay,CONMEBOL,0,3,0,3,L,,L,Amistoso,Amistoso,False,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Vladimir Popovic,Yugoslavia,17/07/1993
M0350,Argentina,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 1994,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,01/08/1993
M0351,Colombia,CONMEBOL,0,1,0,1,L,,L,FIFA World Cup Qualifiers 1994,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,08/08/1993
M0352,Paraguay,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 1994,FIFA World Cup Qualifiers,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,away,Vladimir Popovic,Yugoslavia,15/08/1993
M0353,Argentina,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 1994,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Vladimir Popovic,Yugoslavia,22/08/1993
M0354,Colombia,CONMEBOL,0,4,0,4,L,,L,FIFA World Cup Qualifiers 1994,FIFA World Cup Qualifiers,True,Estadio Metropolitano de Barranquilla,Barranquilla,Colombia,18,away,Vladimir Popovic,Yugoslavia,29/08/1993
M0355,Paraguay,CONMEBOL,2,2,2,2,D,,D,FIFA World Cup Qualifiers 1994,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Vladimir Popovic,Yugoslavia,05/09/1993
M0356,Colombia,CONMEBOL,0,1,0,1,L,,L,Copa Miami 1994,Copa Miami,False,Miami Orange Bowl,Miami,United States,2,neutral,Miguel Company,Peru,03/05/1994
M0357,Honduras,CONCACAF,1,2,1,2,L,,L,Copa Miami 1994,Copa Miami,False,Miami Orange Bowl,Miami,United States,2,neutral,Miguel Company,Peru,05/05/1994
M0358,Chile,CONMEBOL,1,2,1,2,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Chile,Santiago,Chile,520,away,Miguel Company,Peru,25/05/1994
M0359,Bolivia,CONMEBOL,0,0,0,0,D,,D,Amistoso,Amistoso,False,Estadio Ramón Tahuichi Aguilera Costas,Santa Cruz,Bolivia,416,away,Miguel Company,Peru,08/06/1994
M0360,Ecuador,CONMEBOL,2,0,2,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,17/08/1994
M0361,Ecuador,CONMEBOL,0,0,0,0,D,,D,Amistoso,Amistoso,False,Estadio 9 de Mayo,Machala,Ecuador,6,away,Miguel Company,Peru,21/09/1994
M0362,Uruguay,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,19/10/1994
M0363,Uruguay,CONMEBOL,0,1,0,1,L,,L,Amistoso,Amistoso,False,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Miguel Company,Peru,05/04/1995
M0364,Chile,CONMEBOL,6,0,6,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,19/04/1995
M0365,Argentina,CONMEBOL,0,1,0,1,L,,L,Copa Municipalidad de Córdoba,Copa Municipalidad de Córdoba,False,Estadio Mario Kempes,Cordoba,Argentina,440,away,Miguel Company,Peru,31/05/1995
M0366,Slovakia,UEFA,1,0,1,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,25/06/1995
M0367,Bolivia,CONMEBOL,4,1,4,1,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Miguel Company,Peru,01/07/1995
M0368,Colombia,CONMEBOL,1,1,1,1,D,,D,Copa América 1995,Copa América/Sudamericano,True,Estadio Atilio Paiva Olivera,Rivera,Uruguay,223,neutral,Miguel Company,Peru,07/07/1995
M0369,Brazil,CONMEBOL,0,2,0,2,L,,L,Copa América 1995,Copa América/Sudamericano,True,Estadio Atilio Paiva Olivera,Rivera,Uruguay,223,neutral,Miguel Company,Peru,10/07/1995
M0370,Ecuador,CONMEBOL,1,2,1,2,L,,L,Copa América 1995,Copa América/Sudamericano,True,Estadio Atilio Paiva Olivera,Rivera,Uruguay,22,neutral,Miguel Company,Peru,13/07/1995
M0371,Bolivia,CONMEBOL,1,3,1,3,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,11/02/1996
M0372,Chile,CONMEBOL,0,4,0,4,L,,L,Amistoso,Amistoso,False,Estadio Francisco Sánchez,Coquimbo,Chile,15,away,Juan Carlos Oblitas,Peru,14/02/1996
M0373,Bolivia,CONMEBOL,0,2,0,2,L,,L,Amistoso,Amistoso,False,Estadio Ramón Tahuichi Aguilera Costas,Santa Cruz,Bolivia,416,away,Juan Carlos Oblitas,Peru,07/03/1996
M0374,Ecuador,CONMEBOL,1,4,1,4,L,,L,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Monumental Isidro Romero,Guayaquil,Ecuador,4,away,Juan Carlos Oblitas,Peru,24/04/1996
M0375,Colombia,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,02/06/1996
M0376,Armenia,UEFA,4,0,4,0,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,20/06/1996
M0377,Argentina,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,07/07/1996
M0378,Costa Rica,CONCACAF,3,0,3,0,W,,W,Amistoso,Amistoso,False,Estadio Monumental UNSA,Arequipa,Peru,2335,home,Juan Carlos Oblitas,Peru,14/08/1996
M0379,Bolivia,CONMEBOL,0,0,0,0,D,,D,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Hernando Siles,La Paz,Bolivia,3625,away,Juan Carlos Oblitas,Peru,01/09/1996
M0380,United States,CONCACAF,4,1,4,1,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,16/10/1996
M0381,Venezuela,CONMEBOL,4,1,4,1,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,10/11/1996
M0382,Uruguay,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Centenario (Montevideo),Montevideo,Uruguay,43,away,Juan Carlos Oblitas,Peru,15/12/1996
M0383,Chile,CONMEBOL,2,1,2,1,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,12/01/1997
M0384,United States,CONCACAF,1,0,1,0,W,,W,US Cup 1997,US Cup,False,San Diego Stadium,San Diego,United States,22,away,Juan Carlos Oblitas,Peru,17/01/1997
M0385,Denmark,UEFA,1,2,1,2,L,,L,US Cup 1997,US Cup,False,Rose Bowl Stadium,Pasadena,United States,263,neutral,Juan Carlos Oblitas,Peru,19/01/1997
M0386,Mexico,CONCACAF,0,0,0,0,D,,D,US Cup 1997,US Cup,False,Rose Bowl Stadium,Pasadena,United States,263,neutral,Juan Carlos Oblitas,Peru,22/01/1997
M0387,Paraguay,CONMEBOL,1,2,1,2,L,,L,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,away,Juan Carlos Oblitas,Peru,12/02/1997
M0388,Ecuador,CONMEBOL,1,1,1,1,D,,D,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,02/04/1997
M0389,Colombia,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Metropolitano de Barranquilla,Barranquilla,Colombia,18,away,Juan Carlos Oblitas,Peru,30/04/1997
M0390,Argentina,CONMEBOL,0,2,0,2,L,,L,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,Argentina,25,away,Juan Carlos Oblitas,Peru,08/06/1997
M0391,Uruguay,CONMEBOL,1,0,1,0,W,,W,Copa América 1997,Copa América/Sudamericano,True,Estadio Olímpico Patria,Sucre,Bolivia,2790,neutral,Freddy Ternero,Peru,12/06/1997
M0392,Bolivia,CONMEBOL,0,2,0,2,L,,L,Copa América 1997,Copa América/Sudamericano,True,Estadio Hernando Siles,La Paz,Bolivia,3625,away,Freddy Ternero,Peru,15/06/1997
M0393,Venezuela,CONMEBOL,2,0,2,0,W,,W,Copa América 1997,Copa América/Sudamericano,True,Estadio Olímpico Patria,Sucre,Bolivia,2790,neutral,Freddy Ternero,Peru,18/06/1997
M0394,Argentina,CONMEBOL,2,1,2,1,W,,W,Copa América 1997,Copa América/Sudamericano,True,Estadio Olímpico Patria,Sucre,Bolivia,2790,neutral,Freddy Ternero,Peru,21/06/1997
M0395,Brazil,CONMEBOL,0,7,0,7,L,,L,Copa América 1997,Copa América/Sudamericano,True,Estadio Ramón Tahuichi Aguilera Costas,Santa Cruz,Bolivia,416,neutral,Freddy Ternero,Peru,26/06/1997
M0396,Mexico,CONCACAF,0,1,0,1,L,,L,Copa América 1997,Copa América/Sudamericano,True,Estadio Jesús Bermúdez,Oruro,Bolivia,3735,neutral,Freddy Ternero,Peru,28/06/1997
M0397,Bolivia,CONMEBOL,2,1,2,1,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,06/07/1997
M0398,Venezuela,CONMEBOL,3,0,3,0,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Agustín Tovar,Barinas,Venezuela,187,away,Juan Carlos Oblitas,Peru,20/08/1997
M0399,Colombia,CONMEBOL,2,1,2,1,W,,W,Copa 75 Aniversario de la FPF,Copa 75 Aniversario de la FPF,False,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,24/08/1997
M0400,Uruguay,CONMEBOL,2,1,2,1,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,10/09/1997
M0401,Chile,CONMEBOL,0,4,0,4,L,,L,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Chile,Santiago,Chile,520,away,Juan Carlos Oblitas,Peru,12/10/1997
M0402,Paraguay,CONMEBOL,1,0,1,0,W,,W,FIFA World Cup Qualifiers 1998,FIFA World Cup Qualifiers,True,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,16/11/1997
M0403,Mexico,CONCACAF,0,1,0,1,L,,L,Amistoso,Amistoso,False,Los Angeles Memorial Coliseum,Los Angeles,United States,93,neutral,Juan Carlos Oblitas,Peru,15/04/1998
M0404,Netherlands,UEFA,0,2,0,2,L,,L,Amistoso,Amistoso,False,Philips Stadion,Eindhoven,Netherlands,18,away,Juan Carlos Oblitas,Peru,10/10/1998
M0405,Ecuador,CONMEBOL,1,2,1,2,L,,L,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,10/02/1999
M0406,Ecuador,CONMEBOL,2,1,2,1,W,,W,Amistoso,Amistoso,False,Estadio Monumental Isidro Romero,Guayaquil,Ecuador,4,away,Juan Carlos Oblitas,Peru,17/02/1999
M0407,Belgium,UEFA,1,1,1,1,D,,D,Kirin Cup 1999,Kirin Cup,False,Takebishi Stadium Kyoto,Kyoto,Japan,311,neutral,Juan Carlos Oblitas,Peru,30/05/1999
M0408,Japan,AFC,0,0,0,0,D,,D,Kirin Cup 1999,Kirin Cup,False,International Stadium Yokohama,Yokohama,Japan,5,away,Juan Carlos Oblitas,Peru,06/06/1999
M0409,Colombia,CONMEBOL,3,3,3,3,D,,D,Amistoso,Amistoso,False,Estadio Palogrande,Manizales,Colombia,2153,away,Juan Carlos Oblitas,Peru,17/06/1999
M0410,Venezuela,CONMEBOL,0,3,0,3,L,,L,Amistoso,Amistoso,False,Estadio Misael Delgado,Valencia,Venezuela,609,away,Juan Carlos Oblitas,Peru,20/06/1999
M0411,Venezuela,CONMEBOL,3,0,3,0,W,,W,Amistoso,Amistoso,False,Estadio Alejandro Villanueva,Lima,Peru,154,home,Juan Carlos Oblitas,Peru,23/06/1999
M0412,Japan,AFC,3,2,3,2,W,,W,Copa América 1999,Copa América/Sudamericano,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,neutral,Juan Carlos Oblitas,Peru,29/06/1999
M0413,Bolivia,CONMEBOL,1,0,1,0,W,,W,Copa América 1999,Copa América/Sudamericano,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,neutral,Juan Carlos Oblitas,Peru,02/07/1999
M0414,Paraguay,CONMEBOL,0,1,0,1,L,,L,Copa América 1999,Copa América/Sudamericano,True,Estadio Río Parapití,Pedro Juan Caballero,Paraguay,670,away,Juan Carlos Oblitas,Peru,05/07/1999
M0415,Mexico,CONCACAF,3,3,3,3,D,L,L,Copa América 1999,Copa América/Sudamericano,True,Estadio Defensores del Chaco,Asuncion,Paraguay,89,neutral,Juan Carlos Oblitas,Peru,10/07/1999
M0416,Slovakia,UEFA,2,1,2,1,W,,W,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Francisco Maturana,Colombia,17/11/1999
M0417,Honduras,CONCACAF,0,0,0,0,D,,D,Amistoso,Amistoso,False,Estadio Nacional de Perú,Lima,Peru,154,home,Francisco Maturana,Colombia,01/12/1999
M0418,Haiti,CONCACAF,1,1,1,1,D,,D,Copa Oro CONCACAF 2000,Copa Oro CONCACAF,True,Miami Orange Bowl,Miami,United States,2,neutral,Francisco Maturana,Colombia,14/02/2000
M0419,United States,CONCACAF,0,1,0,1,L,,L,Copa Oro CONCACAF 2000,Copa Oro CONCACAF,True,Miami Orange Bowl,Miami,United States,2,away,Francisco Maturana,Colombia,16/02/2000
